"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","P","H","comfort_1","likely_1","service_1","organism_1","bio_1","conscious_1","soul_1","empathy_1","meaning_1","grow_1","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","PROLIFIC_PID","condition"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,192,1,"4/21/25 12:25","R_1liHvEsXXhL37qN",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5d612ae16512d700159face7",2,5,1,NA,9,9,8,0,0,5,0,0,0,5,2,"",3,"",40,5,"","5d612ae16512d700159face7","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,207,1,"4/21/25 12:25","R_6LpnNh1FWmwDlDQ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5c78b032419dcc0014119082",2,5,1,NA,6,6,8,0,0,0,0,4,6,9,1,"",3,"",38,4,"","5c78b032419dcc0014119082","robot"
"4/21/25 12:24","4/21/25 12:25",0,"Anonymized",100,86,1,"4/21/25 12:25","R_6ilE37Khm8wCM4U",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"662bfeb6ccdece1f7fbd1be8",2,5,NA,NA,2,2,6,1,1,1,1,2,2,2,4,"nonbinary, AFAB",3,"",52,4,"","662bfeb6ccdece1f7fbd1be8","person"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,175,1,"4/21/25 12:25","R_5fChu4XoBewDtsd",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66e0779ca33300c6c88370a7",2,5,NA,NA,5,4,5,0,0,0,0,0,0,2,2,"",3,"",69,3,"","66e0779ca33300c6c88370a7","robot"
"4/21/25 12:23","4/21/25 12:25",0,"Anonymized",100,146,1,"4/21/25 12:25","R_716JmzLlW0aJPa5",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5dcf1f34da167d0705efa0a7",2,5,1,NA,2,0,2,0,0,1,0,1,0,1,1,"",3,"",37,5,"","5dcf1f34da167d0705efa0a7","robot"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,217,1,"4/21/25 12:25","R_3wTv8C0pi9zoMRA",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5ee5e3b02eebe932ee9559c5",2,5,NA,NA,10,5,10,10,10,10,5,10,10,10,1,"",3,"",35,3,"","5ee5e3b02eebe932ee9559c5","person"
"4/21/25 12:24","4/21/25 12:25",0,"Anonymized",100,90,1,"4/21/25 12:25","R_1CAVjVQ9BIXx7Hz",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5e307edef5abed05e1736185",2,5,NA,NA,2,2,7,0,0,0,0,0,0,6,2,"",3,"",43,4,"","5e307edef5abed05e1736185","person"
"4/21/25 12:22","4/21/25 12:25",0,"Anonymized",100,211,1,"4/21/25 12:25","R_3lmWFBLiUNfdakF",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5f4df2b4bdb2449bd751ce51",2,5,1,NA,8,6,8,0,0,1,0,5,7,9,1,"",3,"",36,4,"","5f4df2b4bdb2449bd751ce51","robot"
"4/21/25 12:24","4/21/25 12:25",0,"Anonymized",100,97,1,"4/21/25 12:25","R_6LG75DUOsdbAUYd",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5c23c03889f035000173d7d7",2,5,NA,NA,5,5,5,0,0,0,0,0,0,NA,2,"",2,"",32,4,"","5c23c03889f035000173d7d7","robot"
"4/21/25 12:24","4/21/25 12:25",0,"Anonymized",100,111,1,"4/21/25 12:25","R_6YROEkSzMGX3pr2",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"62959d1553cc14e98f4b8d78",2,5,1,NA,8,8,6,7,1,6,4,5,6,4,1,"",2,"",29,5,"","62959d1553cc14e98f4b8d78","robot"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,104,1,"4/21/25 12:26","R_5Mmwe0toyvSkkHW",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"60345f1a6f41922a712a186e",2,5,NA,NA,9,9,7,1,1,1,0,1,1,7,1,"",3,"",34,3,"","60345f1a6f41922a712a186e","person"
"4/21/25 12:23","4/21/25 12:26",0,"Anonymized",100,171,1,"4/21/25 12:26","R_6nZNmop0zpjUijg",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5fd244cf39e5f7082808979c",2,5,NA,NA,4,7,4,2,2,8,0,3,3,7,2,"",3,"",49,4,"","5fd244cf39e5f7082808979c","person"
"4/21/25 12:22","4/21/25 12:26",0,"Anonymized",100,226,1,"4/21/25 12:26","R_6jSYG2UTOeIfORC",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66b3d894a73f47ed6a41550a",2,5,NA,1,4,5,4,9,10,10,10,7,10,10,2,"",1,"",46,4,"","66b3d894a73f47ed6a41550a","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,99,1,"4/21/25 12:26","R_6OGFHvplvSNM0Pb",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66391d57fb3b8bc9fbe7bbbe",2,5,NA,1,8,3,8,3,7,3,7,3,8,4,2,"",2,"",26,5,"","66391d57fb3b8bc9fbe7bbbe","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,104,1,"4/21/25 12:26","R_1hCW2rEXfNl5g09",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"67044664065eb1860b504d38",2,5,NA,NA,5,5,5,0,0,0,0,0,0,0,2,"",4,"",43,1,"","67044664065eb1860b504d38","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,71,1,"4/21/25 12:26","R_1OoqUWm6epC2n6h",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5e9f3f09ccc75a0c345e4845",2,5,NA,NA,5,5,5,7,7,7,7,7,7,7,2,"",3,"",66,4,"","5e9f3f09ccc75a0c345e4845","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,78,1,"4/21/25 12:26","R_5GfB4uFC8qzd16H",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6109b9fa4ddff5dd09dba276",2,5,NA,1,8,7,7,3,3,3,5,5,5,5,2,"",3,"",30,5,"","6109b9fa4ddff5dd09dba276","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,117,1,"4/21/25 12:26","R_5YFgFeFgot7yy64",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"664b72197e46681ab18de331",2,5,NA,NA,3,5,2,0,0,0,0,0,0,5,2,"",4,"",35,4,"","664b72197e46681ab18de331","person"
"4/21/25 12:23","4/21/25 12:26",0,"Anonymized",100,145,1,"4/21/25 12:26","R_5wfr927CtqMCgHn",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"64509bfcd8d8b7e61f801e95",2,5,NA,NA,7,6,7,8,8,9,9,7,8,8,2,"",3,"",59,5,"","64509bfcd8d8b7e61f801e95","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,114,1,"4/21/25 12:26","R_7JEO0Ky1IeNyHMf",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66e60d5679cda3a829bbee24",2,5,NA,NA,10,10,10,0,0,0,0,0,10,10,1,"",3,"",47,4,"","66e60d5679cda3a829bbee24","robot"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,72,1,"4/21/25 12:26","R_7bPf1Wu1AcTxRgf",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"60998233c673d76ccda7109e",2,5,NA,NA,0,0,6,0,0,1,0,0,0,1,2,"",3,"",35,4,"","60998233c673d76ccda7109e","robot"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,90,1,"4/21/25 12:26","R_1YcuqrP0zE2oehr",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5fdd1030cbe069378caa7dab",2,5,NA,1,5,5,5,0,0,0,0,0,0,3,2,"",3,"",24,3,"","5fdd1030cbe069378caa7dab","person"
"4/21/25 12:23","4/21/25 12:26",0,"Anonymized",100,147,1,"4/21/25 12:26","R_11dFIU4JfyjKfcd",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6547bc8b96f7aaaa7fb9f7fd",2,5,NA,NA,6,6,7,0,0,3,0,3,1,6,2,"",3,"",70,2,"","6547bc8b96f7aaaa7fb9f7fd","robot"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,129,1,"4/21/25 12:26","R_6tyDuUylJuyymQ2",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6680b99725961403f1c3ee3a",2,5,NA,NA,1,1,1,0,0,0,0,0,0,0,1,"",5,"",35,4,"","6680b99725961403f1c3ee3a","robot"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,125,1,"4/21/25 12:26","R_5mvJ8Ql1hAZkakx",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5c5198da659655000168955d",2,5,NA,NA,7,8,7,3,1,2,1,4,3,7,1,"",3,"",47,4,"","5c5198da659655000168955d","person"
"4/21/25 12:23","4/21/25 12:26",0,"Anonymized",100,158,1,"4/21/25 12:26","R_7hnLurHhNvHjRhg",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5da497568034e40011366267",2,5,NA,1,6,6,7,4,4,3,3,5,4,6,1,"",3,"",37,4,"","5da497568034e40011366267","person"
"4/21/25 12:23","4/21/25 12:26",0,"Anonymized",100,185,1,"4/21/25 12:26","R_5Dp5zAXxDbZnEQJ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5f48ad1ab90d143747dadfe9",2,5,1,NA,7,9,7,0,0,3,0,3,0,8,1,"",3,"",29,4,"","5f48ad1ab90d143747dadfe9","robot"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,98,1,"4/21/25 12:26","R_79AI1tE9JDIKNLX",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"674f44ce8f91b1819896758b",2,5,NA,NA,7,6,4,0,0,0,0,1,3,6,1,"",3,"",46,3,"","674f44ce8f91b1819896758b","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,97,1,"4/21/25 12:26","R_1TID1qxs3jC5jb3",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"63d7aa4a4f19508a5401cc2a",2,5,NA,NA,7,3,2,10,8,7,0,6,6,8,1,"",3,"",25,1,"","63d7aa4a4f19508a5401cc2a","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,103,1,"4/21/25 12:26","R_1KvutCeUO90QsKx",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"56e32190e414dc000c8b40ae",2,5,NA,NA,8,7,9,8,9,9,9,9,10,9,4,"agender",3,"",34,3,"","56e32190e414dc000c8b40ae","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,100,1,"4/21/25 12:26","R_1NlneKYcaJXvCCJ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"58c3a8c1b101a70001293790",2,5,NA,NA,5,1,8,0,0,0,0,0,0,5,2,"",2,"",59,3,"","58c3a8c1b101a70001293790","robot"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,93,1,"4/21/25 12:26","R_53a5TS3KVyMuuau",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"62e174454a461d00781acfe1",2,5,NA,NA,3,2,5,0,0,2,0,3,0,5,2,"",4,"",26,4,"","62e174454a461d00781acfe1","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,92,1,"4/21/25 12:26","R_1hinud2wpQihJUA",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6659e78c19afa935f237dcb2",2,5,NA,NA,8,6,8,9,9,9,10,7,8,8,1,"",3,"",28,4,"","6659e78c19afa935f237dcb2","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,108,1,"4/21/25 12:26","R_6ydTb5nxfZhCAEx",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5694e7b5e0c800000b5a3841",2,5,NA,1,8,8,5,10,10,10,9,10,9,9,1,"",3,"",51,1,"","5694e7b5e0c800000b5a3841","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,84,1,"4/21/25 12:26","R_3NDRJy7G6mzR9Va",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5faefcc22be93b11829e84df",2,5,1,NA,7,5,8,5,5,5,1,5,3,6,1,"",2,"",28,4,"","5faefcc22be93b11829e84df","robot"
"4/21/25 12:23","4/21/25 12:26",0,"Anonymized",100,153,1,"4/21/25 12:26","R_6c1M5GfIikUx3mp",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5a2d771c0a95ab0001dc6b5c",2,5,1,NA,8,5,9,0,0,2,0,2,1,3,2,"",3,"",42,4,"","5a2d771c0a95ab0001dc6b5c","robot"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,98,1,"4/21/25 12:26","R_1SCYjdtFodXkFOo",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"632a1ae0d2c0c28e680e9c5a",2,5,NA,NA,3,4,5,0,0,0,0,0,3,5,1,"",3,"",40,1,"","632a1ae0d2c0c28e680e9c5a","robot"
"4/21/25 12:23","4/21/25 12:26",0,"Anonymized",100,199,1,"4/21/25 12:26","R_6hc4qQDWT60E2Ud",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66537b0010ca11939058e52b",2,5,NA,NA,4,4,8,3,3,8,3,7,7,7,2,"",3,"",51,3,"","66537b0010ca11939058e52b","person"
"4/21/25 12:22","4/21/25 12:26",0,"Anonymized",100,214,1,"4/21/25 12:26","R_1OkuNWN9uATCml5",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6653e566a1dd567008582c28",2,5,NA,NA,0,0,5,0,0,0,0,0,0,0,2,"",4,"",61,7,"","6653e566a1dd567008582c28","robot"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,114,1,"4/21/25 12:26","R_51zmNuBCj93G0yk",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"614e0468bbbac16be38fa13f",2,5,1,NA,7,7,8,0,0,0,0,0,7,7,1,"",3,"",50,4,"","614e0468bbbac16be38fa13f","robot"
"4/21/25 12:22","4/21/25 12:26",0,"Anonymized",100,226,1,"4/21/25 12:26","R_1vlwsiRCv7eHaZX",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"631c8e97db06f601f81bd82f",2,5,NA,NA,4,2,6,1,0,2,0,2,0,0,1,"",3,"",28,5,"","631c8e97db06f601f81bd82f","robot"
"4/21/25 12:25","4/21/25 12:26",0,"Anonymized",100,69,1,"4/21/25 12:26","R_7RCQN6H2IVzhpzH",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"669a90feda82b881fc296656",2,5,NA,NA,5,5,3,10,10,9,9,9,10,10,2,"",4,"",28,4,"","669a90feda82b881fc296656","person"
"4/21/25 12:25","4/21/25 12:26",0,"Anonymized",100,62,1,"4/21/25 12:26","R_5zola0gFuxB9pu1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5b72d1b972a6fc0001b2abc2",2,5,NA,1,10,5,10,5,5,5,5,5,5,5,1,"",3,"",30,4,"","5b72d1b972a6fc0001b2abc2","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,98,1,"4/21/25 12:26","R_6JRD07fy3OrhcBI",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5de2ba2da8c7a62e93733909",2,5,1,NA,4,6,6,3,3,2,4,4,3,2,1,"",2,"",31,3,"","5de2ba2da8c7a62e93733909","robot"
"4/21/25 12:25","4/21/25 12:26",0,"Anonymized",100,81,1,"4/21/25 12:26","R_1mPp4jSVnjVWYVE",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"603d6ae665fbaacb5621ede2",2,5,1,NA,7,8,4,7,8,8,4,7,10,8,1,"",1,"",28,4,"","603d6ae665fbaacb5621ede2","robot"
"4/21/25 12:23","4/21/25 12:26",0,"Anonymized",100,173,1,"4/21/25 12:26","R_6QPSgSewAIUxMZN",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5ff07b5ee7a1d23e719e421e",2,5,NA,NA,6,7,7,0,0,0,0,0,0,0,2,"",3,"",70,3,"","5ff07b5ee7a1d23e719e421e","robot"
"4/21/25 12:25","4/21/25 12:26",0,"Anonymized",100,83,1,"4/21/25 12:26","R_5ESAvKaUXqcffr0",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"62dc65fdd3bbfeff289f1500",2,5,NA,1,10,5,10,10,10,10,5,10,10,10,1,"",3,"",52,3,"","62dc65fdd3bbfeff289f1500","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,113,1,"4/21/25 12:26","R_6PcVAzOd0TZF1ri",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"633edc50cfae73d4a72ca889",2,5,NA,1,10,9,7,6,6,7,0,7,8,7,1,"",3,"",45,1,"","633edc50cfae73d4a72ca889","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,123,1,"4/21/25 12:26","R_60cw9cphk9oFuQE",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"612a5744ab67e0bc1b93dd8b",2,5,NA,NA,5,5,5,8,8,8,8,5,8,8,4,"nonbinary",3,"",33,4,"","612a5744ab67e0bc1b93dd8b","person"
"4/21/25 12:23","4/21/25 12:26",0,"Anonymized",100,183,1,"4/21/25 12:26","R_5q347p5zcjpOtfu",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66c76908f3f9290934eaed01",2,5,NA,NA,7,8,8,9,9,9,9,9,9,9,2,"",1,"",48,3,"","66c76908f3f9290934eaed01","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,118,1,"4/21/25 12:26","R_6anrYiMMGiBCjir",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6238b95932e705108020765a",2,5,NA,NA,0,0,2,0,0,0,0,0,0,0,1,"",3,"",32,4,"","6238b95932e705108020765a","robot"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,147,1,"4/21/25 12:26","R_1QVz1XPvI9EmMWL",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66393ddc9483d4299b5e311e",2,5,NA,NA,3,3,3,2,2,1,1,1,1,1,2,"",3,"",58,8,"Associates degree","66393ddc9483d4299b5e311e","robot"
"4/21/25 12:23","4/21/25 12:26",0,"Anonymized",100,212,1,"4/21/25 12:26","R_7CZSdNcXAciInxG",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5fa5c59f357d4e15bafb3b5f",2,5,NA,NA,10,10,10,0,0,0,0,0,0,0,1,"",3,"",58,3,"","5fa5c59f357d4e15bafb3b5f","robot"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,143,1,"4/21/25 12:26","R_7LevOSpp1bUSr3M",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"63480954af4c7db036aa6595",2,5,NA,NA,5,7,8,0,0,0,0,0,0,0,2,"",3,"",73,1,"","63480954af4c7db036aa6595","robot"
"4/21/25 12:25","4/21/25 12:26",0,"Anonymized",100,98,1,"4/21/25 12:26","R_7kLBIMfuX54D0NB",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"64275e53f51a5ed4f6b7d019",2,5,NA,1,5,5,5,3,3,3,3,3,3,3,1,"",2,"",42,4,"","64275e53f51a5ed4f6b7d019","person"
"4/21/25 12:23","4/21/25 12:26",0,"Anonymized",100,173,1,"4/21/25 12:26","R_69jenSht8YzGwRL",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5cc3f0f9fdb33500018c5eeb",2,5,NA,1,7,8,8,NA,9,9,9,9,10,9,2,"",3,"",32,1,"","5cc3f0f9fdb33500018c5eeb","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,115,1,"4/21/25 12:26","R_7DTimI49sagVjor",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"581e0aee4182b600017307ea",2,5,NA,NA,10,10,5,10,10,10,10,10,10,10,1,"",3,"",52,3,"","581e0aee4182b600017307ea","person"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,144,1,"4/21/25 12:26","R_6tmNTPsxbjxh3tn",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"63bf6105f71f720415f0198b",2,5,NA,1,10,10,10,0,0,0,0,0,0,3,1,"",3,"",32,4,"","63bf6105f71f720415f0198b","person"
"4/21/25 12:25","4/21/25 12:26",0,"Anonymized",100,91,1,"4/21/25 12:26","R_7tiRPAT9KgksBYl",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"55acf681fdf99b3d5b2ab68c",2,5,NA,NA,1,0,1,0,0,0,0,0,0,0,2,"",3,"",41,3,"","55acf681fdf99b3d5b2ab68c","robot"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,114,1,"4/21/25 12:26","R_3joApVylfDDVz45",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"65e33239b5fa3ca93950aa67",2,5,NA,NA,5,5,5,0,10,10,9,9,5,5,2,"",1,"",36,4,"","65e33239b5fa3ca93950aa67","person"
"4/21/25 12:25","4/21/25 12:26",0,"Anonymized",100,95,1,"4/21/25 12:26","R_5LX1zC3S5Rwz0VX",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66e046b11e9e1bd327a5c240",2,5,1,NA,9,9,7,0,0,2,0,0,5,3,2,"",3,"",54,3,"","66e046b11e9e1bd327a5c240","robot"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,162,1,"4/21/25 12:26","R_1s4hLOBKHF1BNZG",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5c2fcd716ea6880001dc8e3d",2,5,NA,NA,7,8,8,0,0,2,0,0,1,1,2,"",3,"",61,1,"","5c2fcd716ea6880001dc8e3d","robot"
"4/21/25 12:24","4/21/25 12:26",0,"Anonymized",100,125,1,"4/21/25 12:26","R_7ghL2ffD0JW3fRn",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"65d62743dfcd203fc76596e3",2,5,NA,NA,10,9,9,10,10,10,10,9,10,10,1,"",5,"",50,4,"","65d62743dfcd203fc76596e3","person"
"4/21/25 12:25","4/21/25 12:26",0,"Anonymized",100,99,1,"4/21/25 12:26","R_1hTxXomzYLNbyYF",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6405feae7d6321bfaaf793e8",2,5,NA,NA,2,3,5,5,5,5,5,5,5,5,2,"",3,"",36,4,"","6405feae7d6321bfaaf793e8","person"
"4/21/25 12:23","4/21/25 12:26",0,"Anonymized",100,191,1,"4/21/25 12:26","R_3IoaCk7enGuWhdF",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6554d4289b97389cfe72bd3d",2,5,1,NA,1,2,5,0,0,0,0,0,0,5,2,"",1,"",41,5,"","6554d4289b97389cfe72bd3d","robot"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,149,1,"4/21/25 12:27","R_7is8z0JM6XycBwF",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"669adc38310a28305150272a",2,5,NA,1,6,7,6,2,2,3,4,5,5,6,2,"",2,"",49,4,"","669adc38310a28305150272a","person"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,103,1,"4/21/25 12:27","R_31M1RfuRG5Jjoop",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"616cf9ae07c1c6bd05d95beb",2,5,NA,NA,10,10,10,0,0,0,0,0,0,0,1,"",3,"",49,2,"","616cf9ae07c1c6bd05d95beb","person"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,122,1,"4/21/25 12:27","R_1oAVzUSf9m3Ks6Z",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"64ee18fad7ff63875d973306",2,5,NA,1,1,5,5,0,0,0,0,0,5,10,2,"",1,"",36,3,"","64ee18fad7ff63875d973306","person"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,163,1,"4/21/25 12:27","R_6YS5CrU4Kt5EPV7",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"6478e9af7d038af16d294843",2,5,NA,NA,5,5,4,0,0,0,0,0,0,0,2,"",3,"",62,3,"","6478e9af7d038af16d294843","robot"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,149,1,"4/21/25 12:27","R_7tytNkDVzBtWF34",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5d0a8a22c0fd80001626e38d",2,5,1,NA,2,2,3,0,0,2,0,5,5,6,1,"",3,"",33,4,"","5d0a8a22c0fd80001626e38d","robot"
"4/21/25 12:23","4/21/25 12:27",0,"Anonymized",100,199,1,"4/21/25 12:27","R_3gR5CJpFIbe9L1m",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"667abe08bc794718ca0cf87b",2,5,NA,NA,3,2,5,0,0,0,0,0,0,7,2,"",3,"",31,3,"","667abe08bc794718ca0cf87b","robot"
"4/21/25 12:25","4/21/25 12:27",0,"Anonymized",100,102,1,"4/21/25 12:27","R_7luTa5jr4BJ5G0c",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"641de00ed49b15381e60ae88",2,5,NA,NA,3,3,7,9,8,10,10,6,8,7,2,"",2,"",30,4,"","641de00ed49b15381e60ae88","person"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,188,1,"4/21/25 12:27","R_3IRiGsRSVYumTvU",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66293ce3dba0764775195e58",2,5,NA,NA,6,5,7,0,0,2,0,0,0,7,2,"",3,"",50,3,"","66293ce3dba0764775195e58","person"
"4/21/25 12:22","4/21/25 12:27",0,"Anonymized",100,278,1,"4/21/25 12:27","R_1KwKvMXOVeTA9QQ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"5c663cd56fdc87000162e255",2,5,NA,1,8,7,6,9,9,10,10,6,7,10,1,"",3,"",26,3,"","5c663cd56fdc87000162e255","person"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,163,1,"4/21/25 12:27","R_6fHSgEQOO4kOUxW",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"662966f0b2169f8047af1345",2,5,NA,NA,2,1,4,0,0,3,0,0,0,4,2,"",3,"",55,3,"","662966f0b2169f8047af1345","robot"
"4/21/25 12:24","4/21/25 12:27",0,"Anonymized",100,138,1,"4/21/25 12:27","R_5fvcR2hpDTuia4p",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","EN",1,"66318eecf4b2dd2836d910d8",2,5,NA,NA,8,6,8,6,6,0,0,0,0,8,1,"",1,"",44,2,"","66318eecf4b2dd2836d910d8","robot"
