"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","prolific_id","att_1","att_2","comp","text_explain","q1","q2","q3","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","PROLIFIC_PID","Group"
"2024-04-17 13:06:54","2024-04-17 13:08:10","IP Address","Anonymized","100","76","True","2024-04-17 13:08:10","R_6JbimUJ6ShpSrV7","","","","","Anonymized","Anonymized","anonymous","EN","I agree","660d4c17a1251dd3969dd352","Paul","Green","You were asked to watch a video","I did not hear anything?","what is happening","no sound","No","Male","","White or European","","26","College Graduate (4 year)","","660d4c17a1251dd3969dd352","Video3"
"2024-04-17 13:06:38","2024-04-17 13:08:10","IP Address","Anonymized","100","92","True","2024-04-17 13:08:11","R_2SKe70i7CYz6OtP","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5b4a54b4ee41890001ae51b6","Paul","Purple","You were asked to watch a video","A man in a suit coat stared to the right and blinked once.","I wish I knew what it was about.","No","No","Male","","White or European","","36","Vocational/Technical School (2 year)","","5b4a54b4ee41890001ae51b6","Video4"
"2024-04-17 13:07:11","2024-04-17 13:08:11","IP Address","Anonymized","100","60","True","2024-04-17 13:08:12","R_5dHvKLBTRrNzKrd","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5c7f27279ab99a00164b7e53","Paul","Purple","You were asked to watch a video","A dude blinked","No","The video player wouldn't let me pause so I assume it's AI","No","Male","","White or European","","31","Some College","","5c7f27279ab99a00164b7e53","Video4"
"2024-04-17 13:06:24","2024-04-17 13:08:14","IP Address","Anonymized","100","110","True","2024-04-17 13:08:14","R_5hzohb9ha6SzFSZ","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5b8c7161284d9b00019dee13","Paul","Purple","You were asked to watch a video","It showed what appears to bea robot that looks similar to a human female.i didn't hear any dialog ","The robot looks pretty creepy ","Just that it was a robot that looks similar to a human","Yes","Female","","White or European","","26","High School or Equivalent","","5b8c7161284d9b00019dee13","Video1"
"2024-04-17 13:06:15","2024-04-17 13:08:14","IP Address","Anonymized","100","119","True","2024-04-17 13:08:15","R_2TIeyIEwJE3xDbP","","","","","Anonymized","Anonymized","anonymous","EN","I agree","63a0f27fca07899904e593f1","Paul","Purple","You were asked to watch a video","I think it was an asian robat shaking her head","i thought it was a little   creepy","the mouth didnt change positions","Yes","Female","","White or European","","59","Some College","","63a0f27fca07899904e593f1","Video1"
"2024-04-17 13:06:16","2024-04-17 13:08:16","IP Address","Anonymized","100","120","True","2024-04-17 13:08:17","R_2jV8uj6lMekaP6X","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5e6bba5459a3bd17473d4d6a","Paul","Purple","You were asked to watch a video","An older asian man making an unusual gesture with his palms facing up in a blue dress shirt. He was balding and there were several other asians in the background. It could of been AI Generated or just something from 10+ years ago.","Looked odd.","Could of been AI generated. The movements were odd.","No","Male","","Asian","","40","College Graduate (4 year)","","5e6bba5459a3bd17473d4d6a","Video2"
"2024-04-17 13:07:11","2024-04-17 13:08:18","IP Address","Anonymized","100","67","True","2024-04-17 13:08:19","R_7Prv6OdB3N0ZaWl","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6278856ed61afb01f6e4d0ac","Paul","Green","You were asked to watch a video","I guy looked like he was sighing","No","No","No","Male","","White or European","","51","High School or Equivalent","","6278856ed61afb01f6e4d0ac","Video4"
"2024-04-17 13:06:05","2024-04-17 13:08:20","IP Address","Anonymized","100","134","True","2024-04-17 13:08:20","R_28MBiuCmiF73qi5","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6129781ecb8007ce6248a915","Paul","Purple","You were asked to watch a video","There was an older Asian man who was seeming to blink a bit awkwardly.","Just thought the man did not seem to be like a real person.","Video seemed a bit glitchy.","Yes","Male","","White or European","","55","College Graduate (4 year)","","6129781ecb8007ce6248a915","Video5"
"2024-04-17 13:06:46","2024-04-17 13:08:22","IP Address","Anonymized","100","95","True","2024-04-17 13:08:22","R_5PGo4mGf8TZPMql","","","","","Anonymized","Anonymized","anonymous","EN","I agree","63d8032fd2b4f1648f8ca4db","Paul","Purple","You were asked to watch a video","There looked to be an older man talking to someone we can not see, while other people were in the background","There is no audio to hear the man","The man moved a bit rigid","No","Male","","White or European","","21","High School or Equivalent","","63d8032fd2b4f1648f8ca4db","Video2"
"2024-04-17 13:06:43","2024-04-17 13:08:26","IP Address","Anonymized","100","102","True","2024-04-17 13:08:26","R_7NmLNRAzVBDjJ5E","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5f060fa4cf10ff12c4e42b9d","Paul","Purple","You were asked to watch a video","a person with black hair tied back was nodding, and appeared to be listening to someone/something","the person looked a little robotic","it wasn't clear if it was a real person or robot","Yes","Female","","White or European","","30","Masters Degree (MS)","","5f060fa4cf10ff12c4e42b9d","Video1"
"2024-04-17 13:07:23","2024-04-17 13:08:29","IP Address","Anonymized","100","65","True","2024-04-17 13:08:30","R_30ox6SFga3D74zf","","","","","Anonymized","Anonymized","anonymous","EN","I agree","600dcdff34fef66077146d8e","Paul","Purple","You were asked to watch a video","A fake head nodded","It's weird for sure.","Movement was unnatural at best.","Yes","Male","","White or European","","25","College Graduate (4 year)","","600dcdff34fef66077146d8e","Video1"
"2024-04-17 13:06:59","2024-04-17 13:08:33","IP Address","Anonymized","100","94","True","2024-04-17 13:08:34","R_7g25HyrsFHCchD8","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5e58376293597e044d5af47a","Paul","Purple","You were asked to watch a video","A man was standing and talking to the camera while a woman was sitting next to him and moving her head. ","The woman kind of looked like a robot. ","The woman looked very odd. ","Yes","Female","","Hispanic or Latino","","40","Masters Degree (MS)","","5e58376293597e044d5af47a","Video6"
"2024-04-17 13:06:28","2024-04-17 13:08:33","IP Address","Anonymized","100","125","True","2024-04-17 13:08:34","R_1fqLysnaW6ZNQyU","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5ffd530863b06e2247f69652","Paul","Purple","You were asked to watch a video","It looked like an AI robot who looks like a real human","It is kind of weird that humans have to create AI versions of themselves","None","Yes","Male","","Hispanic or Latino","","35","High School or Equivalent","","5ffd530863b06e2247f69652","Video3"
"2024-04-17 13:06:51","2024-04-17 13:08:35","IP Address","Anonymized","100","104","True","2024-04-17 13:08:36","R_7NQI4Mh8T60KgYK","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5dd3d566e05cad3b130de19a","Paul","Green","You were asked to watch a video","A person wearing headphones responded to a question with a nod forward.","The person's gender was vague.","The headphones and the movement was weird.","No","Male","","White or European","","42","Vocational/Technical School (2 year)","","5dd3d566e05cad3b130de19a","Video3"
"2024-04-17 13:06:21","2024-04-17 13:08:37","IP Address","Anonymized","100","136","True","2024-04-17 13:08:38","R_6jCCOWAAU7zISvT","","","","","Anonymized","Anonymized","anonymous","EN","I agree","65d6705beca0ca0e4591b824","Paul","Purple","You were asked to watch a video","A man who seemed to be in some sort of distress shook his face as he blinked repeatedly.","It seemed weird and a little off.","The twitching of the mans fan","No","Male","","White or European","","35","College Graduate (4 year)","","65d6705beca0ca0e4591b824","Video5"
"2024-04-17 13:06:46","2024-04-17 13:08:37","IP Address","Anonymized","100","111","True","2024-04-17 13:08:38","R_2ZTWi9wr1PgnrEc","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5e3b3ec545318835d9a7d887","Paul","Purple","You were asked to watch a video","A robot or robotic person was moving their mouth.","It was strange.","The video quality was low.","Yes","Male","","White or European","","33","Masters Degree (MS)","","5e3b3ec545318835d9a7d887","Video3"
"2024-04-17 13:06:19","2024-04-17 13:08:41","IP Address","Anonymized","100","141","True","2024-04-17 13:08:41","R_2v3rV6sPFMtEsbn","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5feffe5b069e3b33013fc664","Paul","Green","You were asked to watch a video","A man talking in front of a camera with people in the background.","It was too short.","no","No","Male","","Asian","","34","Some College","","5feffe5b069e3b33013fc664","Video2"
"2024-04-17 13:05:48","2024-04-17 13:08:42","IP Address","Anonymized","100","174","True","2024-04-17 13:08:43","R_5XdqrKVvZWf1cn9","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5f88fc9a4157a110c725e6f5","Paul","Green","You were asked to watch a video","A robot that looked like an elderly man moved his head and blinked his eyes.","I thought the person moved his head in a funny way until a moment later I realized the object was a robot.","Unsure if I saw anything weird.","Yes","Male","","Asian","","26","Some College","","5f88fc9a4157a110c725e6f5","Video5"
"2024-04-17 13:06:02","2024-04-17 13:08:46","IP Address","Anonymized","100","163","True","2024-04-17 13:08:46","R_2spM0xAaPZAUZYE","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5e0f69380fb798000a199566","Paul","Purple","You were asked to watch a video","A man was talking in front of a crowd.","It looked like it giltched at the end.","yes, the man's hand movements were off at certain points in the video","No","Male","","White or European","","44","College Graduate (4 year)","","5e0f69380fb798000a199566","Video2"
"2024-04-17 13:06:28","2024-04-17 13:08:46","IP Address","Anonymized","100","138","True","2024-04-17 13:08:46","R_7sdKkYCBScJaAjq","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5c4e68d8bcc3dc00015501fb","Paul","Purple","You were asked to watch a video","There was a humanoid robot nodding.","The robot looked somewhat realistic, but was very obviously not a real person.","The robot moved in unrealistic ways.","Yes","Male","","White or European","","29","College Graduate (4 year)","","5c4e68d8bcc3dc00015501fb","Video1"
"2024-04-17 13:06:38","2024-04-17 13:08:46","IP Address","Anonymized","100","128","True","2024-04-17 13:08:47","R_3fVhFIULsnUz6zS","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5ecf0bbe8bfd24313fec46f9","Paul","Purple","You were asked to watch a video","A man of seemingly Asian descent robotically moves by creating stiff movements with his arms. It seems that he is in an interview during an event. ","I thought it was kinda weird and it made me wonder if it was AI generated.","The man was moving very robotically, almost inhuman like.","Yes","Female","","White or European","","21","High School or Equivalent","","5ecf0bbe8bfd24313fec46f9","Video2"
"2024-04-17 13:05:34","2024-04-17 13:08:46","IP Address","Anonymized","100","191","True","2024-04-17 13:08:47","R_7CPNdiW7lrMwGKf","","","","","Anonymized","Anonymized","anonymous","EN","I agree","60f8b9a76a790915df2557ff","Paul","Purple","You were asked to watch a video","A man was talking while surrounded by two life-liked dolls. There was no audio, so I do not know what he was saying.","My first thought is that I would like to know what he was saying! I tried adjusting my volume but there was still no sound.","There was no sound.","No","Female","","White or European","","47","College Graduate (4 year)","","60f8b9a76a790915df2557ff","Video6"
"2024-04-17 13:05:46","2024-04-17 13:08:48","IP Address","Anonymized","100","182","True","2024-04-17 13:08:49","R_2EmdKpAzVJX3VE8","","","","","Anonymized","Anonymized","anonymous","EN","I agree","6163a4324980fcd5e2b0d4d1","Paul","Purple","You were asked to watch a video","A man was blinking.","He looked a little distraught. ","The blinking was.","Yes","Female","","Black or African American","","29","College Graduate (4 year)","","6163a4324980fcd5e2b0d4d1","Video4"
"2024-04-17 13:06:49","2024-04-17 13:08:49","IP Address","Anonymized","100","119","True","2024-04-17 13:08:50","R_2dNyyIeyOLXPzCe","","","","","Anonymized","Anonymized","anonymous","EN","I agree","5bfbfeed249c390001f875be","Paul","Green","You were asked to watch a video","A man was staring to the left and blinking very conspicuously, shaking his head as if surprised by or unsure how to react to whatever he was watching.","Not really? I do think it went by a little fast for something that couldn't be rewatched.","There was no sound, which seemed a little odd.","No","Other (please specify)","Nonbinary","Mixed","","32","High School or Equivalent","","5bfbfeed249c390001f875be","Video5"
