"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","X","UserLanguage","writing","MC_1","store_1","restaurant_1","companion_1","conseq","conseq_DO_1","conseq_DO_2","job_1","safety_1","distinctiveness_1","engaging_1","convincing_1","knowledgeable_1","age","gender","conscious","FL_31_DO_no","FL_31_DO_yes"
"5/5/22 16:33","5/5/22 16:40",0,"Anonymized",100,389,1,"5/5/22 16:40","R_2tyXVPjVEzBkgt4",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots can never have consciousness because they can never have the true workings of the human brain which has the ability to feel and express emotions. If robots had to exhibit anything remotely close to feelings or emotions, it would merely because the computer programmed them to do so. They do not have souls- like humans do. They are also incapable of consciousness because they do not actually think or behave on their own but they are rather programmed to do so. Robots are completely material.",1,4,3,0,2,1,2,10,7,9,3,7,9,22,2,"robots will never have consciousness.",1,NA
"5/5/22 16:33","5/5/22 16:40",0,"Anonymized",100,377,1,"5/5/22 16:40","R_3FVcxvHQANa8kDx",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","He talks about how creating a consciousness of a robot is too complex since the brain is a common computer and recreating all the sensations and feelings it generates is too difficult. This does not mean that in the future we will be able to create an artificial intelligence capable of recreating this.",4,2,0,0,2,1,2,1,3,3,0,4,9,23,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:40",0,"Anonymized",100,426,1,"5/5/22 16:40","R_3PnlYwYEqM6Mqbk",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Scientists believe robots will have conciousness because the human brain and the thinking process can be explained by physics. I totally believed in scientsts. And I believe robots will evolve ",9,2,2,5,2,1,2,10,5,5,2,4,7,42,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:40",0,"Anonymized",100,397,1,"5/5/22 16:40","R_1gU9GCwXShQimF2",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","It's likely to be true, because consciousness is something non-material, soul-like. The robotic mind will always be a computer programme, something created with intention, not randomized and natural like human mind. Personally I think people will simply never create something as complex as human mind. They can only try, but there will always be something lacking. Some chaos.",5,0,0,1,2,1,2,8,6,3,1,2,2,26,2,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:40",0,"Anonymized",100,459,1,"5/5/22 16:40","R_2xYnjDKG4EqyEV4",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","because scientist think they can recreate every emotion and process in the brain and put it on a machine",7,9,9,5,1,1,2,9,9,7,9,7,10,24,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:32","5/5/22 16:40",0,"Anonymized",100,462,1,"5/5/22 16:40","R_24u8DCjtKAKqAci",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The human brain is like a computer, but more complex
The human mind can be explained completely by the workings of the human brain
Our brain works by physical and electricals impulses. One day, this can be recreated in computers",10,10,10,8,1,2,1,3,1,4,7,8,8,23,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:40",0,"Anonymized",100,395,1,"5/5/22 16:40","R_D8fQKZKpOhw5cU9",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","I believe in the arguments presented in the video because with the increasing evolution of science, patterns of consciousness can be created to be programmed in robots. So one day robots will be able to have a conscience just like humans",7,6,6,4,2,2,1,8,4,6,9,8,9,23,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:40",0,"Anonymized",100,427,1,"5/5/22 16:40","R_22Fv30ZX7mVaj3a",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The human brain is a huge number of connections between neurons which act as switches and can replicate the signal if turned on; this is very similar to how a computer works.
this has led many to think that computers can have a consciousness, just like the human brain does",8,7,7,4,1,2,1,2,1,7,2,5,3,20,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:27","5/5/22 16:40",0,"Anonymized",100,789,1,"5/5/22 16:40","R_3qwaEarTUd5lXXX",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots are programmed by humans and therefore can never have thinking of their own. Whatever information or action they display/show is based on whoever programmed it. It is impossible to instill consiousness into an object.",1,7,7,3,2,2,1,10,8,9,8,5,6,22,1,"robots will never have consciousness.",1,NA
"5/5/22 16:35","5/5/22 16:40",0,"Anonymized",100,278,1,"5/5/22 16:40","R_danNNRhh8L2fg41",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","With the advancement of technology, it is not far away that a robot can have a conscience or a mind of its own, it is chilling but true",9,8,8,5,1,2,1,8,6,5,6,7,5,27,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:37","5/5/22 16:40",0,"Anonymized",100,204,1,"5/5/22 16:40","R_2w65gWw0QxNKM77",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","It is likely true because it makes logical sense. The argument seems well thought out and also simple.",10,2,2,0,2,2,1,NA,4,NA,1,6,6,30,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:32","5/5/22 16:40",0,"Anonymized",100,463,1,"5/5/22 16:40","R_1DUzYSiKJnl31IV",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Arguments in this video are likely to be true because as said in the video, a human mind is like a computer in itself just a really complex one but can still be studied and explained in details by doctors and scientists. That leads to the point that if a human mind can be explained by some humans then surely humans have the capacity to one day pass on the this detailed information into robots and give them consciousness",7,6,4,8,2,2,1,6,7,5,10,9,10,26,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:31","5/5/22 16:40",0,"Anonymized",100,546,1,"5/5/22 16:40","R_3RkeGnV5ARDw8s3",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","'- i believe that human soul exists and has great impact on decisions
- personality exists even before conditioning and has great weight on behaviour
- not all humans that learn the same things behave the same and that is something robots can never imitate",0,0,1,0,2,1,2,3,6,4,6,9,9,36,2,"robots will never have consciousness.",1,NA
"5/5/22 16:33","5/5/22 16:40",0,"Anonymized",100,430,1,"5/5/22 16:40","R_2PbciSey668ZSHd",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","the argument in the video is likely to be true because the mind is in fact something that is not physical and it cannot be seen on the surface. Robots will never have consciousness because humans will never be able to replicate the mind",3,3,3,0,1,1,2,3,1,3,5,8,10,25,1,"robots will never have consciousness.",1,NA
"5/5/22 16:29","5/5/22 16:40",0,"Anonymized",100,670,1,"5/5/22 16:40","R_3fYMFSY3g2zkGlO",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","I think it can be possible because science and technology advance exponentially, we we assign more and more tasks to robots that at some point will cease to be a concern and will be a necessity",9,8,7,3,1,1,2,8,4,7,10,8,10,19,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:32","5/5/22 16:40",0,"Anonymized",100,527,1,"5/5/22 16:40","R_qW4Jh6hWNeWcrT3",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","1. due to the advances in technology yes they can be conscious
2. with the studies on how a human brain works and behave it can be easy to translate all that into something that mimics a human being eg  robots
3. science is the most powerful field of study and nothing is impossible with scientists",6,3,3,2,2,1,2,8,8,9,5,4,2,25,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:40",0,"Anonymized",100,439,1,"5/5/22 16:40","R_2PcbROa1G9eiBnv",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Due to the fact that a lot about the human brain is known by scientists, robots gaining consciousness is a very plausible thing as they are created in much the same way as a human brain is, with processes that resemble a computer. ",7,7,8,1,2,2,1,6,5,3,5,4,8,22,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:40",0,"Anonymized",100,439,1,"5/5/22 16:40","R_3PmB7xMKzG6AUCd",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","He explains that the human mind has been analyzed scientifically and therefore can be recreated in robots. This would make robots as conscious as humans. Probably true in the future, I would say.",3,5,6,3,1,2,1,3,2,1,6,4,4,59,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:41",0,"Anonymized",100,482,1,"5/5/22 16:41","R_2CvURx0XjcW2bvR",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","In the second argument, he's talking about a program not being able to have a conscious mind like humans because they run on a program. I think this is true because a depending on the program which is basically instructions the robot will behave in a certain way. It is not like it is actively thinking like us humans.",3,5,6,6,2,1,2,4,7,6,3,7,9,26,1,"robots will never have consciousness.",1,NA
"5/5/22 16:33","5/5/22 16:41",0,"Anonymized",100,442,1,"5/5/22 16:41","R_3mZ7hz6EcQQiArT",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The Professor said that robots are a result of computer programming. Because of that, robots can never have a consciousness like humans do. Keyword ""like"". They have some sort of a consciousness, but one that was built for them, with limitations and no free will, unlike humans. Humans develop their own consciousness. Even if a robot built another robot with its own consciousness, the second robot would have a consciousness determined by the limits of the first robot's consciousness.",5,3,3,0,2,1,2,5,2,7,6,7,7,22,2,"robots will never have consciousness.",1,NA
"5/5/22 16:31","5/5/22 16:41",0,"Anonymized",100,574,1,"5/5/22 16:41","R_3jZqNNqBCaiT6O9",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots are simply computerised programming. They are purely material objects",3,5,5,0,2,2,1,8,5,7,7,7,8,38,2,"robots will never have consciousness.",1,NA
"5/5/22 16:33","5/5/22 16:41",0,"Anonymized",100,469,1,"5/5/22 16:41","R_3R3Gt4mlWsZyp6b",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","1.The human brain is 100% explainable
2.The human body is one very complicated computer, just like robots
3. People within a hundred years may be at such a level of intelligence that a robot with consciousness will be everyday life",9,2,6,4,2,1,2,9,9,7,3,3,5,20,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:32","5/5/22 16:41",0,"Anonymized",100,546,1,"5/5/22 16:41","R_26hzw8ANsh6PNEj",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","His reasons were credible and true. I agree with his opinions that robots will never have a human consciousness, which is why they can never completely replace humans. In my opinion it will never be possible to create consciousness through automata built with robotic material since consciousness is a non-material thing and not replicable in concrete reality.",1,0,0,0,2,1,2,2,2,3,10,10,10,26,2,"robots will never have consciousness.",1,NA
"5/5/22 16:36","5/5/22 16:41",0,"Anonymized",100,294,1,"5/5/22 16:41","R_2rT9SH6727cYqp7",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The arguments are likely true because, if we could give consciousness to robots, we'd have to break down the brain functions into something that resembled code and program it into a robot. This could maybe be possible if it came to reproducing brain functions, but as the video says, consciousness is made of something immaterial (the ""soul"") that is not explicable by brain functions alone and that is still to be understood, so it could not be possible to replicate it artificially.",3,1,0,0,1,1,2,6,1,6,5,7,9,22,2,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:41",0,"Anonymized",100,570,1,"5/5/22 16:41","R_1NrzbIL8KbgeOrF",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots are made by humans and they can achieve many things due to their intelligence by they can never have consciousness. So, I believe that the arguments in the video are likely to be true because no matter how hard a human tries, he never achieve making a machine that is an exact replica of a human being.",0,1,1,0,2,2,1,2,2,2,7,10,10,35,2,"robots will never have consciousness.",1,NA
"5/5/22 16:31","5/5/22 16:42",0,"Anonymized",100,644,1,"5/5/22 16:42","R_1kM5rq1W8trC3dW",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Because the human mind can't be reduced to the brain and even if it's reproduced it doesn't mean that it will be a mind.",9,7,6,4,1,2,1,3,0,4,7,5,8,21,1,"robots will never have consciousness.",1,NA
"5/5/22 16:34","5/5/22 16:42",0,"Anonymized",100,444,1,"5/5/22 16:42","R_DxlozZwU6h5c64x",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The human mind serves as a computer for humans and allows us to have consciousness, as such robots also have computers which allow them to be conscious. I believe that because AI is continuously innovating,  humans try to create robots that are more like humans, and so someday AI may enable them to succeed in building robots that are conscious like humans. ",7,2,2,0,2,1,2,9,5,7,9,6,9,23,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:42",0,"Anonymized",100,494,1,"5/5/22 16:42","R_1dh0kmbLNqZvPAt",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Because human mind can be deduced by passing around of electrical and chemical signals between neurons.",3,4,3,2,2,1,2,8,5,5,5,4,7,29,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:31","5/5/22 16:42",0,"Anonymized",100,634,1,"5/5/22 16:42","R_2P04u9bQhWuOKMw",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The idea of human minds being just like complex computers makes sense as we receive and process information much like a computer, makes me believe this can be true that a robot could one day have consciousness. and the idea that scientists can recreate the electrical occurrences in the brain during particular feelings and emotions that humans feel, although it may not be in the exact way that humans show it, eg facial expressions. ",7,4,6,3,NA,2,1,8,5,7,4,8,4,25,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:42",0,"Anonymized",100,546,1,"5/5/22 16:42","R_w1syQ3C3DhyvlRf",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","they are true because these days robots can do so many thing that humans can do, hence we are being replaced by them. i honestly do think with the right technologies and programming robots can function more like humans but not be conscious.",1,5,0,0,2,1,2,10,5,8,6,5,4,22,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:32","5/5/22 16:42",0,"Anonymized",100,579,1,"5/5/22 16:42","R_2fjP4NsLsg807QZ",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Technology is getting better and better each year, so in some years we will be able to create robot's brain that would work just like human's. Brain can be explained as psyhical and electrical process that would be imitated by technology.",10,10,10,10,1,2,1,9,2,5,10,10,10,21,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:42",0,"Anonymized",100,544,1,"5/5/22 16:42","R_1kSK2E0tzyUCyHq",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots are 100% material and mind it's something which is non material, can be also called as a soul.
Even if robots behave as human and you believe that they are conscious, only reason they behave like that, it's computer programming and that's a fact.",3,2,2,0,2,1,2,6,8,4,7,6,9,23,2,"robots will never have consciousness.",1,NA
"5/5/22 16:33","5/5/22 16:42",0,"Anonymized",100,522,1,"5/5/22 16:42","R_2D2D3nmbW0m7ilN",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Scientists are already able to map the various processes of the human brain in the operation of robots.  the human brain performs complex operations just like a computer.  scientists may one day reproduce all these complicated operations.  then it will be possible to say that the robots are conscious.",7,6,6,6,2,2,1,6,6,5,6,6,6,46,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:42",0,"Anonymized",100,530,1,"5/5/22 16:42","R_1i98yaCpFal0koy",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","I guess because robots are deliberately created, their responses to stimulus are systematic; it follows patterns, algorithms, and they work in a deterministic way. ",7,8,9,6,1,1,2,4,3,6,10,9,10,24,1,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:42",0,"Anonymized",100,582,1,"5/5/22 16:42","R_xmb3zV6SEmLpVtL",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","They are true because humans can re-create all the emotions into computers. By this way the database of the computers will be full of feeling and experiences that can produce the consciousness of the good or bad actions. Otherwise, the complexity of the human brain  can be reproduced in a complex robot ""brain"" /database. ",2,7,7,6,1,1,2,1,1,1,1,2,2,40,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:42",0,"Anonymized",100,555,1,"5/5/22 16:42","R_2ZQWXZi5h6LQENH",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots are not like humans.they don't think like us because they don't have a brain.Companies use electronic things and maybe robots soon so they will make our work faster and even better than we could but they are a problem and they became our enemies but also friends because we can't do nothing without them.",6,2,3,4,1,1,2,4,3,5,5,6,7,23,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:32","5/5/22 16:42",0,"Anonymized",100,584,1,"5/5/22 16:42","R_3ew7XIW8g0z4fzH",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots are programmed to behave in certain ways. Everything they do is due to their programming, unlike us humans, we do things because we want too and we choose too.
Robots don't have the ability to feel guilty or see something as wrong or right unless they are programmed to see certain events as being good or bad.
Robots can't think beyond their programming. Even if they could they don't possess instincts, feelings and emotions. All the pieces that make us a unique species. ",1,1,1,0,2,1,2,10,7,10,10,7,6,27,2,"robots will never have consciousness.",1,NA
"5/5/22 16:29","5/5/22 16:42",0,"Anonymized",100,789,1,"5/5/22 16:42","R_2Bh2XwKA3inddlD",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The arguements they provide in the video are likely true because they are based in logic. ",7,5,6,0,1,1,2,2,4,1,4,1,4,30,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:33","5/5/22 16:42",0,"Anonymized",100,540,1,"5/5/22 16:42","R_2q4Lnx9JBsf57IB",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots do not have a conscious mind because they are programmed by a computer so their feelings are not natural but technology based. They can only do and feel as hey are programmed. They can do whatever they are programmed to do even if its bad or illegal because they do not fear accountability as they have no feelings.",0,1,0,0,2,1,2,9,9,10,5,4,5,22,2,"robots will never have consciousness.",1,NA
"5/5/22 16:31","5/5/22 16:42",0,"Anonymized",100,692,1,"5/5/22 16:42","R_vxCnnlGmycgbP4l",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Because the conscious mind can be explained using machines which can mean the Robots can be designed to have that part of the as well. Robots can have consciousness when we know how the conscious works and that way we can implement that to the robot, the more understanding we have on human the more we can do on robots.",5,10,9,6,2,1,2,2,0,2,10,10,10,28,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:29","5/5/22 16:43",0,"Anonymized",100,826,1,"5/5/22 16:43","R_1PbpKhqyb9nfjMq",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The arguments  in the video are likely to be true because as was mentioned, the conscious mind is not a material thing and really not something than can be created. Robots are just computer programming and consciousness is something only living creatures are capable of possessing. ",1,5,2,1,2,2,1,8,6,2,7,9,7,32,2,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:43",0,"Anonymized",100,643,1,"5/5/22 16:43","R_xgvAN3mvfKklfln",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","In the video the person is talking that mind can't be material, that it's something non-physical more like a soul and since robots are purely material and their mind in just a computer program, this is the reason why they lack the ability of having a conscious mind and even if a robot apears to be conscious it's just a reason of programing.",6,5,5,2,1,1,2,6,1,1,8,7,9,20,1,"robots will never have consciousness.",1,NA
"5/5/22 16:31","5/5/22 16:44",0,"Anonymized",100,783,1,"5/5/22 16:44","R_27UbPvGMM9Tufu1",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","I think that statement made in the video (about mind being something more than just brain functions) is likely to be true because there are too many variables and learning processes to create an algorithm which would in fact work like what is said to be human mind. Even the most advanced algorithm would be just an idea of what these complexities and details work like. Just an impression which the person creating the algorithm tries to recreate. ",1,5,4,2,1,1,2,2,1,0,7,7,5,29,1,"robots will never have consciousness.",1,NA
"5/5/22 16:35","5/5/22 16:44",0,"Anonymized",100,555,1,"5/5/22 16:44","R_1eCuHk3oGni6o2G",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","robots today look more and more like humans and can behave a lot like humans. robots are built to in a sense that they learn and grow while solving problems. so it makes sense that one day the evolve on their own and grow consciousness.  ",10,7,8,2,1,2,1,8,3,2,8,10,10,31,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:32","5/5/22 16:44",0,"Anonymized",100,719,1,"5/5/22 16:44","R_1fjfxIM3pTE0Uzm",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","I'm familiar with how computers and programs operate on a deep level and I agree that the probability of humans being able to code consciousness is very near zero.

The people of the world all have different views, morals and what they view the best use of resources will differ based on every person you ask.. so to expect us to be able to code such things in to a robot is unrealistic. I believe the place for robots in the near future will be to take over ""boring"" and repetitive work assignment's to lift the poorest population out from that type of work. A bit further into the future I can see smart AI robots being hooked up to agriculture to provide food for the entire world with very little human intervention. And the furthest I can see robots taking over is in law, being able to plot in all the facts of the case in to an AI system that then provides the most likely outcome of a trial. ",0,3,4,0,2,2,1,7,0,0,6,7,9,26,1,"robots will never have consciousness.",1,NA
"5/5/22 16:33","5/5/22 16:45",0,"Anonymized",100,703,1,"5/5/22 16:45","R_SQ3u0FxEFHFG31n",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The professor mentions how computers are basically material objects that run on a program. Meanwhile, humans are biological beings, which makes functioning and consciousness as a whole much more complex than programming can achieve. He believes the human mind is the same as the human soul.

To me, focusing on the biological factor of consciousness is important. Our brains are in a way programmed to work a certain way but have inconsistencies and complexities that can not be truly made in a computer program. It can imitate it, but that does not mean it is truly conscious. 

Having knowledge of programming has also influenced me to believe that it is near impossible to have an AI that has a consciousness similar to a human. Computers can learn and perceive things but are limited by their programming. There aren't even computers that have the power to even come close to the power and space needed for human brains to function in the way it does. Unless a revolutionary invention is made, I doubt there would be a time ( at least in our lifetime) that true consciousness can be acquired by computers.",3,1,0,0,2,1,2,7,2,1,8,6,5,20,2,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:45",0,"Anonymized",100,754,1,"5/5/22 16:45","R_27eg4xSY5lHRSPE",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN"," Because human mind can be entirely explained by a computer and every aspect of the mind can be explain by physical and electrical synthesis that can be understood by scientists. Which means scientists ca recreate every aspect of the mind in robots",6,7,7,5,2,1,2,10,2,9,6,8,7,21,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:32","5/5/22 16:45",0,"Anonymized",100,825,1,"5/5/22 16:45","R_1GxAxuf1OWRJxB9",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The arguments in the video are likely to be true because the arguments are based on scientific research. Research was conducted and a conclusion was reached. The conclusion being that in order for robots to have consciousness they would have to have a mind which can nor be created as  it is not a material thing. Personally I believe it will never happen merely because there are some things that can't be made or created like feelings.",1,3,3,0,2,1,2,10,3,3,7,10,10,21,2,"robots will never have consciousness.",1,NA
"5/5/22 16:32","5/5/22 16:46",0,"Anonymized",100,810,1,"5/5/22 16:46","R_voEcZpbpNix47ZL",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","The human mind operates differently from how machines operate. The human mind operates like a soul, which is something that robots cannot. Also, whilst robots are behaving more and more intelligently, it is a result of programming not conscious thought. 
Personally, I don't agree with the statement robots will never have consciousness. I believe in time, computers can learn or to precise be programmed to be self-aware and learn. ",10,8,8,6,1,2,1,3,3,NA,7,4,5,45,1,"robots will never have consciousness.",1,NA
"5/5/22 16:40","5/5/22 16:46",0,"Anonymized",100,359,1,"5/5/22 16:46","R_zdH5AHlvZTG59ND",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Robots are man made and do not have the ability to feel human emotions, so that makes them unable to have consciousness. Robots are manufactured and controlled by computers and that means that they do not have the ability to feel anything that humans do",1,8,7,0,1,1,2,10,0,4,8,10,10,20,2,"robots will never have consciousness.",1,NA
"5/5/22 16:31","5/5/22 16:46",0,"Anonymized",100,902,1,"5/5/22 16:46","R_27ywhLzBxNTRpgs",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Because according to the video the way our brain works can be in a way replicated, however I don't agree at all with those arguments. For me when thinking about artificial consciousness, we face several problems Most fundamentally, there is the difficulty to explain consciousness, to explain how subjectivity can emerge from matter—often called the “hard problem of consciousness”. In addition, our understanding of human consciousness is shaped by our own phenomenal experience. Whereas, we know about human consciousness from the first-person perspective, artificial consciousness will only be accessible to us from the third-person perspective. Related to this is the question of how to know whether a machine has consciousness.",0,3,3,1,1,1,2,8,6,7,3,1,3,22,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:31","5/5/22 16:46",0,"Anonymized",100,882,1,"5/5/22 16:46","R_2TvLZ9oRcyM4wrX",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","It is true that robots may seem to be conscious but they aren't. The do not have emotions like humans do and do not possess feelings like humans do, therefore, robots can not be conscious like humans are.",0,1,0,2,2,2,1,7,9,8,10,7,10,27,1,"robots will never have consciousness.",1,NA
"5/5/22 16:34","5/5/22 16:47",0,"Anonymized",100,780,1,"5/5/22 16:47","R_xckvLxi4DLmo0oN",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","If human consciousness could be explained in this mechanical view, I would agree with the statement in the video, but I don't agree with what was said. I didn't see the evidence, it was just his word. I believe there are phenomena, like the NDE out-of-body experiences, that are an open door to alternative explanations of the human consciousness. I don't believe we already know everything about consciousness, and how it works.      ",4,7,7,6,2,1,2,7,5,6,4,3,3,41,1,"robots can one day have consciousness.",NA,1
"5/5/22 16:32","5/5/22 16:47",0,"Anonymized",100,932,1,"5/5/22 16:47","R_2CPppAaK72GuyMt",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","As he said, scientist now understand the structure of the brain and how it works. For this reason, it not impossible at all to create robots that can behave like human beings. And technology is really advancing fast these days, so anything is possible",10,2,3,0,2,2,1,10,5,8,6,6,9,22,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:37","5/5/22 16:48",0,"Anonymized",100,653,1,"5/5/22 16:48","R_ZpNwNlxEf9mUzUB",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","In the video, yes a human brain is a 'computer' hence it can be studied and can be imitated by scientist. 

Personally l do not believe robots can have consciousness as it is tedious to imitate the whole system that a human has, therefore there is always bound to be flaws which makes robots not possess consciousness 100%.  ",4,1,0,0,2,1,2,9,10,4,1,1,1,29,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:35","5/5/22 16:48",0,"Anonymized",100,797,1,"5/5/22 16:48","R_2AEvw6G1hfycWqB",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","A robot's mind is just a computer programming.
A humans mind is considered non-material, it is more of a soul that is why robots will never have consciousness. ",1,5,5,2,1,1,2,7,3,5,8,8,9,19,2,"robots will never have consciousness.",1,NA
"5/5/22 16:33","5/5/22 16:50",0,"Anonymized",100,983,1,"5/5/22 16:50","R_uqsBs7F9RW93cXf",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","Technology is advancing faster than ever, which includes robot science. As the video suggests, if we can replicate the human mind, we will be able to introduce it in a robot's software. The best example is Sophia, a very adaptable humanoide robot.",10,8,8,6,1,1,2,1,1,2,5,9,10,26,2,"robots can one day have consciousness.",NA,1
"5/5/22 16:38","5/5/22 16:52",0,"Anonymized",100,861,1,"5/5/22 16:52","R_1q4ZCXp9TIpiQ3i",NA,NA,NA,NA,"Anonymized","Anonymized","anonymous","","EN","If roborts were to have conscious mind, there will be limitations they wont work exactly like a human brain.. robots are designed by scientists, without full knowledge and understanding of how the human brain works robots cant be conscious minded. conscious state for robots is likely to be true",1,10,10,10,1,2,1,0,0,2,4,1,4,27,2,"robots can one day have consciousness.",NA,1
